year,method,reconstruction_status,reconstruction_failure_reason,contract_version,mask_id,scenario_family,selected_smoothing,diagnostic_n_sparse_inputs,diagnostic_minimum_reconstructed_value,diagnostic_n_negative_reconstructed_days,diagnostic_fraction_negative_reconstructed_days,diagnostic_negative_values_clipped,diagnostic_boundary_extrapolation,diagnostic_sparse_input_checksum,diagnostic_identical_sparse_input_enforced,n_pointwise_evaluation_dates,n_predictions_available,n_predictions_missing_or_nonfinite,q05_reference,q95_reference,q95_minus_q05,scale_available,scale_unavailable_reason,pointwise_metric_status,pointwise_metric_reason,bias,mae,rmse,nrmse,nrmse_status,nrmse_reason,n_common_support_dates,n_common_support_predictions,n_missing_common_support_predictions,minimum_reconstructed_value,n_negative_reconstructed_days,fraction_negative_reconstructed_days,negative_values_clipped,reference_peak_status,reference_peak_reason,reference_peak_time,reference_peak_value,reference_peak_plateau_start,reference_peak_plateau_end,reference_peak_plateau_days,reference_peak_at_boundary,reference_peak_distance_to_nearest_boundary_days,reconstruction_peak_status,reconstruction_peak_reason,reconstruction_peak_time,reconstruction_peak_value,reconstruction_peak_plateau_start,reconstruction_peak_plateau_end,reconstruction_peak_plateau_days,reconstruction_peak_at_boundary,reconstruction_peak_distance_to_nearest_boundary_days,seasonal_metric_status,seasonal_metric_reason,peak_timing_metric_status,peak_timing_metric_reason,signed_peak_date_error_days,absolute_peak_date_error_days,peak_timing_success_5d,peak_timing_success_10d,peak_timing_success_15d,signed_peak_magnitude_error,absolute_peak_magnitude_error,normalized_absolute_peak_magnitude_error,reference_integral,reconstruction_integral,signed_integral_error,absolute_integral_error,relative_integral_error,relative_integral_status,relative_integral_reason,pearson_correlation,correlation_status,correlation_reason,diagnostic_n_output_dates,diagnostic_n_finite_output_dates,diagnostic_persistent_batch_transport,deletion_fraction,deletion_level_index,replicate,seed,rng_specification,n_interior,n_delete,deleted_dates,observations_remaining,common_support_open_water_days,resulting_observation_density,resulting_maximum_internal_gap_days,frozen_first_sparse_input_date,frozen_last_sparse_input_date,result_first_sparse_input_date,result_last_sparse_input_date,event_reference_count,event_matched_count,event_missed_count,event_unavailable_count,event_recovery_fraction_5d,event_recovery_fraction_10d,event_recovery_fraction_15d,event_median_absolute_timing_error_matched_days,event_median_normalized_absolute_magnitude_error_matched
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k3_r098,random_deletion,,40,0.92668217420578003,0,0,False,,56c36dc058171db70ae9872189e66fcf7fcb4638b6c6e78a39c4393d30132673,True,263,263,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.28150419424302131,3.1971156564562255,5.5146128192104173,0.26195869935715232,ok,,303,303,0,0.95335853099822998,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,15.418993949890137,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-27.312906050109863,27.312906050109863,1.2974353012829121,1917.163773,1995.7668935060501,78.603120506050345,78.603120506050345,0.040999690069800997,ok,,0.64204294626774505,ok,,365,365,True,0.29999999999999988,3,98,20363999,numpy.random.Generator(numpy.random.PCG64(seed)),54,16,2020-02-13;2020-02-21;2020-02-23;2020-03-14;2020-04-01;2020-04-03;2020-04-16;2020-05-31;2020-06-27;2020-07-02;2020-07-12;2020-08-11;2020-08-24;2020-09-13;2020-09-23;2020-10-15,40,303,0.132013201320132,47,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0,0,0.33333333333333331,11,1.4196757795297923
2020,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k3_r098,random_deletion,100,40,0,0,0,False,,56c36dc058171db70ae9872189e66fcf7fcb4638b6c6e78a39c4393d30132673,True,263,263,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.70102008445461073,2.6498148842852323,4.4343640564915319,0.21064402502893179,ok,,303,303,0,0,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,23.521701812744141,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-19.210198187255862,19.210198187255862,0.91253523982617357,1917.163773,1736.4097222164271,-180.75405078357244,180.75405078357244,-0.094282008313106402,ok,,0.80583671804147594,ok,,365,365,True,0.29999999999999988,3,98,20363999,numpy.random.Generator(numpy.random.PCG64(seed)),54,16,2020-02-13;2020-02-21;2020-02-23;2020-03-14;2020-04-01;2020-04-03;2020-04-16;2020-05-31;2020-06-27;2020-07-02;2020-07-12;2020-08-11;2020-08-24;2020-09-13;2020-09-23;2020-10-15,40,303,0.132013201320132,47,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,1.5,1.0521007702791829
2020,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k3_r099,random_deletion,,40,0.92027400000000004,0,0,False,False,a4c1e0e7604910aa40a3a24eed584fa490d28ece0dc855ddd827db4e4bf45ab3,True,263,263,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.40136961977186308,2.8327345824320163,5.654331418818928,0.26859570250303921,ok,,303,303,0,0.92027400000000004,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-09T00:00:00,38.953600000000002,2020-08-09,2020-08-09,1,False,105,ok,,ok,,-31,31,False,False,False,-3.7783000000000015,3.7783000000000015,0.17947924654533451,1917.163773,2033.1095749999999,115.9458020000002,115.9458020000002,0.0604777764074724,ok,,0.74764299406059687,ok,,,,,0.29999999999999988,3,99,20364000,numpy.random.Generator(numpy.random.PCG64(seed)),54,16,2020-02-03;2020-02-13;2020-02-26;2020-04-11;2020-04-16;2020-04-18;2020-04-21;2020-05-26;2020-05-31;2020-06-07;2020-06-10;2020-06-22;2020-07-25;2020-08-01;2020-08-14;2020-08-19,40,303,0.132013201320132,28,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,2,0.28748601225216752
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k3_r099,random_deletion,,40,0.93182432651519764,0,0,False,,a4c1e0e7604910aa40a3a24eed584fa490d28ece0dc855ddd827db4e4bf45ab3,True,263,263,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.16541072139499219,3.2964504720306977,5.6645591353385525,0.26908154609799501,ok,,303,303,0,0.97377628087997437,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-22T00:00:00,14.844124794006348,2020-08-22,2020-08-22,1,False,92,ok,,ok,,-18,18,False,False,False,-27.887775205993655,27.887775205993655,1.32474310716391,1917.163773,1978.585602670908,61.42182967090821,61.42182967090821,0.032037862667723203,ok,,0.62517062356423914,ok,,365,365,True,0.29999999999999988,3,99,20364000,numpy.random.Generator(numpy.random.PCG64(seed)),54,16,2020-02-03;2020-02-13;2020-02-26;2020-04-11;2020-04-16;2020-04-18;2020-04-21;2020-05-26;2020-05-31;2020-06-07;2020-06-10;2020-06-22;2020-07-25;2020-08-01;2020-08-14;2020-08-19,40,303,0.132013201320132,28,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0,0,0.33333333333333331,13,1.1452638606185754
2020,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k3_r099,random_deletion,100,40,1.0960888862609863,0,0,False,,a4c1e0e7604910aa40a3a24eed584fa490d28ece0dc855ddd827db4e4bf45ab3,True,263,263,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.4967129114032644,3.228640288438311,5.8879850787017727,0.27969486954333062,ok,,303,303,0,1.1022287607192991,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-02T00:00:00,27.673175811767575,2020-08-02,2020-08-02,1,False,112,ok,,ok,,-38,38,False,False,False,-15.058724188232423,15.058724188232423,0.71532924099144035,1917.163773,2058.5792021155357,141.41542911553597,141.41542911553597,0.073762831901547699,ok,,0.67419242692256587,ok,,365,365,True,0.29999999999999988,3,99,20364000,numpy.random.Generator(numpy.random.PCG64(seed)),54,16,2020-02-03;2020-02-13;2020-02-26;2020-04-11;2020-04-16;2020-04-18;2020-04-21;2020-05-26;2020-05-31;2020-06-07;2020-06-10;2020-06-22;2020-07-25;2020-08-01;2020-08-14;2020-08-19,40,303,0.132013201320132,28,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.33333333333333331,0.66666666666666663,0.66666666666666663,5,0.80941737660697521
2020,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k3_r100,random_deletion,,40,0.712565,0,0,False,False,7bdd420632f7c6419e5e5904cca884678bcfe02eea6f6085393ee5d179300495,True,263,263,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-1.0031758441064638,2.1160746699832478,4.9438564342182598,0.23484626097498801,ok,,303,303,0,0.712565,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,30.654699999999998,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-12.077200000000005,12.077200000000005,0.57369895359746825,1917.163773,1651.5584610000001,-265.60531199999969,265.60531199999969,-0.13854075261623441,ok,,0.79632050418851263,ok,,,,,0.29999999999999988,3,100,20364001,numpy.random.Generator(numpy.random.PCG64(seed)),54,16,2020-02-03;2020-02-13;2020-03-14;2020-04-03;2020-05-26;2020-06-07;2020-06-15;2020-06-20;2020-07-02;2020-07-25;2020-08-01;2020-08-09;2020-08-11;2020-08-16;2020-08-21;2020-09-13,40,303,0.132013201320132,33,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,3,0,0,1,1,1,1,0.94770153460622375
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k3_r100,random_deletion,,40,0.71256500482559204,0,0,False,,7bdd420632f7c6419e5e5904cca884678bcfe02eea6f6085393ee5d179300495,True,263,263,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.96271940749318496,2.8698064932856977,5.8603531901165198,0.27838228172767121,ok,,303,303,0,0.71256500482559204,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,15.50676155090332,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-27.225138449096683,27.225138449096683,1.2932661080211441,1917.163773,1673.2251750826836,-243.9385979173162,243.9385979173162,-0.1272393111912386,ok,,0.64430039176557707,ok,,365,365,True,0.29999999999999988,3,100,20364001,numpy.random.Generator(numpy.random.PCG64(seed)),54,16,2020-02-03;2020-02-13;2020-03-14;2020-04-03;2020-05-26;2020-06-07;2020-06-15;2020-06-20;2020-07-02;2020-07-25;2020-08-01;2020-08-09;2020-08-11;2020-08-16;2020-08-21;2020-09-13,40,303,0.132013201320132,33,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0.33333333333333331,0.33333333333333331,0.33333333333333331,4,1.5015379940988585
2020,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k3_r100,random_deletion,100,40,1.085984468460083,0,0,False,,7bdd420632f7c6419e5e5904cca884678bcfe02eea6f6085393ee5d179300495,True,263,263,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-1.0343960348046015,2.3878835500405895,5.2698168948880078,0.25033024527601661,ok,,303,303,0,1.085984468460083,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-11T00:00:00,22.250534057617188,2020-04-11,2020-04-11,1,False,83,ok,,ok,,-151,151,False,False,False,-20.481365942382816,20.481365942382816,0.97291907142316436,1917.163773,1649.0122441649437,-268.15152883505607,268.15152883505607,-0.13986886911359139,ok,,0.74803025930487632,ok,,365,365,True,0.29999999999999988,3,100,20364001,numpy.random.Generator(numpy.random.PCG64(seed)),54,16,2020-02-03;2020-02-13;2020-03-14;2020-04-03;2020-05-26;2020-06-07;2020-06-15;2020-06-20;2020-07-02;2020-07-25;2020-08-01;2020-08-09;2020-08-11;2020-08-16;2020-08-21;2020-09-13,40,303,0.132013201320132,33,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,3,1.3430579639312887
2020,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k4_r001,random_deletion,,29,0.712565,0,0,False,False,277460483a79bd52446d3996369e9a7d29ecac0ef11237c286fc3f4436477f05,True,274,274,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.50807849635036495,2.0141581688922865,4.2897622367133907,0.2037750560050679,ok,,303,303,0,0.712565,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-09T00:00:00,38.953600000000002,2020-08-09,2020-08-09,1,False,105,ok,,ok,,-31,31,False,False,False,-3.7783000000000015,3.7783000000000015,0.17947924654533451,1917.163773,1787.1726749999998,-129.99109799999997,129.99109799999997,-0.067803856838264898,ok,,0.8417251703691917,ok,,,,,0.5,4,1,20364902,numpy.random.Generator(numpy.random.PCG64(seed)),54,27,2020-01-24;2020-02-03;2020-02-06;2020-02-21;2020-02-23;2020-03-19;2020-03-22;2020-03-29;2020-04-03;2020-04-11;2020-04-23;2020-06-02;2020-06-07;2020-06-10;2020-06-12;2020-06-20;2020-06-25;2020-06-27;2020-07-02;2020-08-14;2020-08-24;2020-09-05;2020-09-10;2020-09-13;2020-10-15;2020-11-04;2020-11-09,29,303,0.095709570957095702,60,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,3,0,0,0.66666666666666663,1,1,0,0
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k4_r001,random_deletion,,29,0.84192222356796265,0,0,False,,277460483a79bd52446d3996369e9a7d29ecac0ef11237c286fc3f4436477f05,True,274,274,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.28724760476177802,3.0778944005535713,5.5833343971201126,0.2652231561299439,ok,,303,303,0,0.84192222356796265,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-04T00:00:00,16.849391937255859,2020-04-04,2020-04-04,1,False,76,ok,,ok,,-158,158,False,False,False,-25.882508062744144,25.882508062744144,1.2294876123666367,1917.163773,1842.3440197706225,-74.819753229377497,74.819753229377497,-0.039026271142344103,ok,,0.64332896652402605,ok,,365,365,True,0.5,4,1,20364902,numpy.random.Generator(numpy.random.PCG64(seed)),54,27,2020-01-24;2020-02-03;2020-02-06;2020-02-21;2020-02-23;2020-03-19;2020-03-22;2020-03-29;2020-04-03;2020-04-11;2020-04-23;2020-06-02;2020-06-07;2020-06-10;2020-06-12;2020-06-20;2020-06-25;2020-06-27;2020-07-02;2020-08-14;2020-08-24;2020-09-05;2020-09-10;2020-09-13;2020-10-15;2020-11-04;2020-11-09,29,303,0.095709570957095702,60,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0.33333333333333331,0.33333333333333331,0.33333333333333331,2,1.2815015860674637
2020,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k4_r001,random_deletion,100,29,1.0945148468017578,0,0,False,,277460483a79bd52446d3996369e9a7d29ecac0ef11237c286fc3f4436477f05,True,274,274,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.82342831372702385,2.45595206907729,4.9270198104565113,0.23404647680032581,ok,,303,303,0,1.2135127782821655,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-08T00:00:00,19.2899169921875,2020-08-08,2020-08-08,1,False,106,ok,,ok,,-32,32,False,False,False,-23.441983007812503,23.441983007812503,1.1135562151683884,1917.163773,1698.6762661337852,-218.48750686621452,218.48750686621452,-0.1139639241796869,ok,,0.75695415227879514,ok,,365,365,True,0.5,4,1,20364902,numpy.random.Generator(numpy.random.PCG64(seed)),54,27,2020-01-24;2020-02-03;2020-02-06;2020-02-21;2020-02-23;2020-03-19;2020-03-22;2020-03-29;2020-04-03;2020-04-11;2020-04-23;2020-06-02;2020-06-07;2020-06-10;2020-06-12;2020-06-20;2020-06-25;2020-06-27;2020-07-02;2020-08-14;2020-08-24;2020-09-05;2020-09-10;2020-09-13;2020-10-15;2020-11-04;2020-11-09,29,303,0.095709570957095702,60,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,2,1.2676502726527823
2020,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k4_r002,random_deletion,,29,0.712565,0,0,False,False,24df6b96e432783aa878ae813e4f028a3defbb7ae44357780937a412f7bff367,True,274,274,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.96283466970802922,2.5292282363231662,5.606667385005732,0.26633153478843108,ok,,303,303,0,0.712565,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-09-13T00:00:00,30.6279,2020-09-13,2020-09-13,1,False,70,ok,,ok,,4,4,True,True,True,-12.104000000000005,12.104000000000005,0.57497202450433504,1917.163773,1662.6973235,-254.46644949999973,254.46644949999973,-0.1327306790811135,ok,,0.69682325526987776,ok,,,,,0.5,4,2,20364903,numpy.random.Generator(numpy.random.PCG64(seed)),54,27,2020-01-24;2020-02-03;2020-02-11;2020-02-13;2020-02-26;2020-03-14;2020-03-22;2020-04-01;2020-04-11;2020-04-18;2020-04-21;2020-05-26;2020-06-02;2020-06-05;2020-06-12;2020-06-20;2020-06-25;2020-06-27;2020-07-02;2020-07-12;2020-08-09;2020-08-14;2020-08-19;2020-08-26;2020-09-05;2020-09-10;2020-10-15,29,303,0.095709570957095702,42,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.33333333333333331,0.66666666666666663,0.66666666666666663,5.5,1.0118961350849842
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k4_r002,random_deletion,,29,0.71256500482559204,0,0,False,,24df6b96e432783aa878ae813e4f028a3defbb7ae44357780937a412f7bff367,True,274,274,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-1.0590688080875508,3.1118382275999448,6.1618550026448817,0.29270441552981591,ok,,303,303,0,0.71256500482559204,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-09-12T00:00:00,14.477043151855469,2020-09-12,2020-09-12,1,False,71,ok,,ok,,3,3,True,True,True,-28.254856848144534,28.254856848144534,1.342180456382835,1917.163773,1638.2397227585316,-278.92405024146819,278.92405024146819,-0.1454878577248539,ok,,0.58723827263612294,ok,,365,365,True,0.5,4,2,20364903,numpy.random.Generator(numpy.random.PCG64(seed)),54,27,2020-01-24;2020-02-03;2020-02-11;2020-02-13;2020-02-26;2020-03-14;2020-03-22;2020-04-01;2020-04-11;2020-04-18;2020-04-21;2020-05-26;2020-06-02;2020-06-05;2020-06-12;2020-06-20;2020-06-25;2020-06-27;2020-07-02;2020-07-12;2020-08-09;2020-08-14;2020-08-19;2020-08-26;2020-09-05;2020-09-10;2020-10-15,29,303,0.095709570957095702,42,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0.33333333333333331,0.33333333333333331,0.33333333333333331,3,1.342180456382835
2020,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k4_r002,random_deletion,100,29,0,0,0,False,,24df6b96e432783aa878ae813e4f028a3defbb7ae44357780937a412f7bff367,True,274,274,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-1.4062558557622589,3.046176617339559,5.8630019994770697,0.27850810718046048,ok,,303,303,0,0,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-09-09T00:00:00,24.349800109863281,2020-09-09,2020-09-09,1,False,74,ok,,ok,,0,0,True,True,True,-18.382099890136718,18.382099890136718,0.87319837974825043,1917.163773,1543.4169675409794,-373.74680545902038,373.74680545902038,-0.1949477716628126,ok,,0.66645900730951846,ok,,365,365,True,0.5,4,2,20364903,numpy.random.Generator(numpy.random.PCG64(seed)),54,27,2020-01-24;2020-02-03;2020-02-11;2020-02-13;2020-02-26;2020-03-14;2020-03-22;2020-04-01;2020-04-11;2020-04-18;2020-04-21;2020-05-26;2020-06-02;2020-06-05;2020-06-12;2020-06-20;2020-06-25;2020-06-27;2020-07-02;2020-07-12;2020-08-09;2020-08-14;2020-08-19;2020-08-26;2020-09-05;2020-09-10;2020-10-15,29,303,0.095709570957095702,42,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,2.5,1.1617885705467585
2020,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k4_r003,random_deletion,,29,0.712565,0,0,False,False,dd90daea2ed456b187ea37bfd9a5c9c7ed7ff746c716181377dfe181e38c6e38,True,274,274,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.74477079197080298,2.338552142783568,3.888177629722767,0.18469872466904869,ok,,303,303,0,0.712565,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-09T00:00:00,38.953600000000002,2020-08-09,2020-08-09,1,False,105,ok,,ok,,-31,31,False,False,False,-3.7783000000000015,3.7783000000000015,0.17947924654533451,1917.163773,2127.5225399999999,210.35876700000017,210.35876700000017,0.1097239421913488,ok,,0.86766395576126087,ok,,,,,0.5,4,3,20364904,numpy.random.Generator(numpy.random.PCG64(seed)),54,27,2020-01-24;2020-02-06;2020-02-26;2020-02-28;2020-03-14;2020-03-19;2020-03-22;2020-03-29;2020-04-01;2020-04-11;2020-04-16;2020-04-23;2020-05-08;2020-05-26;2020-06-07;2020-06-15;2020-06-20;2020-06-22;2020-06-27;2020-07-25;2020-08-11;2020-08-19;2020-08-26;2020-09-13;2020-09-23;2020-10-15;2020-11-09,29,303,0.095709570957095702,47,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,3,0,0,1,1,1,0,0
2020,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k4_r003,random_deletion,,29,0.81093090772628784,0,0,False,,dd90daea2ed456b187ea37bfd9a5c9c7ed7ff746c716181377dfe181e38c6e38,True,274,274,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,1.4209627274230343,3.8010885574474194,5.7399466382422553,0.27266265194456379,ok,,303,303,0,0.94048488140106201,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-04-04T00:00:00,16.856172561645508,2020-04-04,2020-04-04,1,False,76,ok,,ok,,-158,158,False,False,False,-25.875727438354495,25.875727438354495,1.2291655147680975,1917.163773,2314.1260789036751,396.96230590367526,396.96230590367526,0.2070570660129385,ok,,0.64398473350687191,ok,,365,365,True,0.5,4,3,20364904,numpy.random.Generator(numpy.random.PCG64(seed)),54,27,2020-01-24;2020-02-06;2020-02-26;2020-02-28;2020-03-14;2020-03-19;2020-03-22;2020-03-29;2020-04-01;2020-04-11;2020-04-16;2020-04-23;2020-05-08;2020-05-26;2020-06-07;2020-06-15;2020-06-20;2020-06-22;2020-06-27;2020-07-25;2020-08-11;2020-08-19;2020-08-26;2020-09-13;2020-09-23;2020-10-15;2020-11-09,29,303,0.095709570957095702,47,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,1,2,0,0,0.33333333333333331,0.33333333333333331,7,1.166621785431085
2020,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k4_r003,random_deletion,100,29,1.1598937511444092,0,0,False,,dd90daea2ed456b187ea37bfd9a5c9c7ed7ff746c716181377dfe181e38c6e38,True,274,274,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,0.59368740468641956,2.8500632299507864,4.6396815537203473,0.2203971493719436,ok,,303,303,0,1.1598937511444092,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-08T00:00:00,22.424491882324219,2020-08-08,2020-08-08,1,False,106,ok,,ok,,-32,32,False,False,False,-20.307408117675784,20.307408117675784,0.96465561449568815,1917.163773,2086.3427559137344,169.17898291373467,169.17898291373467,0.088244408378842606,ok,,0.77941651671863277,ok,,365,365,True,0.5,4,3,20364904,numpy.random.Generator(numpy.random.PCG64(seed)),54,27,2020-01-24;2020-02-06;2020-02-26;2020-02-28;2020-03-14;2020-03-19;2020-03-22;2020-03-29;2020-04-01;2020-04-11;2020-04-16;2020-04-23;2020-05-08;2020-05-26;2020-06-07;2020-06-15;2020-06-20;2020-06-22;2020-06-27;2020-07-25;2020-08-11;2020-08-19;2020-08-26;2020-09-13;2020-09-23;2020-10-15;2020-11-09,29,303,0.095709570957095702,47,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,1.5,1.048056044408693
2020,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,random_2020_k4_r004,random_deletion,,29,0.712565,0,0,False,False,58b093055fabe962c60f6f46a6695bcc6aacce0d22b70172b300f4154961e940,True,274,274,0,1.0936710000000001,22.145130000000002,21.051459000000001,True,,ok,,-0.74417890361645656,2.3309356602450908,5.0865824603562135,0.2416261248380083,ok,,303,303,0,0.712565,0,0,False,ok,,2020-09-09,42.731900000000003,2020-09-09,2020-09-09,1,False,74,ok,,2020-08-09T00:00:00,38.953600000000002,2020-08-09,2020-08-09,1,False,105,ok,,ok,,-31,31,False,False,False,-3.7783000000000015,3.7783000000000015,0.17947924654533451,1917.163773,1722.6096477272729,-194.55412527272713,194.55412527272713,-0.1014801802603888,ok,,0.75558303103190805,ok,,,,,0.5,4,4,20364905,numpy.random.Generator(numpy.random.PCG64(seed)),54,27,2020-02-03;2020-02-13;2020-02-23;2020-03-14;2020-03-22;2020-03-29;2020-04-03;2020-04-11;2020-04-16;2020-04-18;2020-04-21;2020-04-23;2020-05-08;2020-05-21;2020-06-07;2020-06-10;2020-06-12;2020-06-15;2020-06-20;2020-08-11;2020-08-16;2020-08-24;2020-08-26;2020-09-10;2020-09-13;2020-09-18;2020-11-09,29,303,0.095709570957095702,55,2020-01-19,2020-11-22,2020-01-19,2020-11-22,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,2,0.84013488091252975
